Lat Long,Emotion
"54.95,23.04",1
"43.35,-80.28",1
"30.44,74.89",1
"53.53,-113.97",1
"44.97,-93.25",1
"44.91,-79.39",1
"44.94,-93.08",1
"-33.87,151.25",1
"44.94,-93.09",1
"50.99,-114.01",1
"40.06,-76.33",1
"53.82,-1.55",1
"49.08,-117.58",1
"-33.84,151.06",1
"43.9,-78.92",1
"42.99,-81.24",1
"-6.17,106.79",1
"-33.91,151.25",1
"43.75,-79.28",1
"-33.86,151.22",1
"50.76,-120.34",1
"-33.89,151.22",1
"43.46,-80.57",1
"34.14,-118.36",1
"49.46,-119.57",1
"34.14,-118.37",1
"49.1,-122.69",1
"49.1,-122.53",1
"43.95,-79.44",1
"153.06,-27.52",1
"49.26,-123.09",1
"53.44,-113.56",1
"34.14,-118.13",1
"53.59,-113.47",1
"43.46,-79.97",1
"45.31,-75.61",1
"49.21,-122.63",1
"44.16,-81.62",1
"45.9,-72.52",1
"52.07,-107.42",1
"52.12,-107.08",1
"43.93,-78.87",1
"52.23,21",1
"34.09,-118.15",1
"42,-71.48",1
"45.44,-73.73",1
"45.8,13.07",1
"152.5,-27.69",1
"152.47,-27.71",1
"40.75,-74.05",1
"45.24,-73.11",1
"51.03,-113.97",1
"-12.99,-38.45",1
"43.17,-79.2",1
"43.13,-80.23",1
"25.11,55.14",1
"-28.2,153.53",1
"43.46,-80.55",1
"46.32,-79.43",1
"43.57,-79.73",1
"45.75,4.86",1
"43.76,-79.19",1
"43.46,-79.66",1
"43.46,-79.65",1
"49.11,-122.83",1
"-34.55,146.4",1
"-35.13,147.33",1
"-41.26,147.21",1
"-35.14,147.34",1
"40.31,-75.95",1
"25.98,-80.31",1
"25.98,-80.32",1
"25.78,-80.17",1
"44.17,-81.63",1
"58.91,17.95",1
"13.29,-59.58",1
"59.27,18.02",1
"49.34,-123.09",1
"46.4,-63.64",1
"23.07,72.67",1
"-71.11,42.37",1
"51.5,-0.07",1
"51.58,0.03",1
"28.72,77.22",1
"-71.12,42.37",1
"45.92,-66.62",1
"45.91,-66.62",1
"52.41,-1.48",1
"42.91,-71.37",1
"-22,148.05",1
"-21.99,148.04",1
"-20.99,148.85",1
"53.42,-113.59",1
"53.46,-113.49",1
"42.59,-71.14",1
"40.81,-73.93",1
"59.98,23.48",1
"39.96,-75.47",1
"55.65,12.53",1
"53.61,-113.38",1
"46.57,-72.69",1
"36.95,-121.76",1
"52.15,4.48",1
"31.48,74.39",1
"-37.78,175.24",1
"-37.77,175.24",1
"41.7,-88.05",1
"42.24,-88.83",1
"52.21,6.9",1
"-37.69,144.91",1
"-43.55,172.68",1
"-43.54,172.67",1
"-43.54,172.68",1
"-28.09,153.37",1
"49.18,-124.04",1
"51.04,-113.92",1
"45.52,-122.65",1
"45.55,-122.67",1
"45.04,-79.32",1
"42.99,-89.54",1
"51.51,-0.07",1
"53.34,-6.26",1
"44.02,-121.29",1
"50.14,-5.08",1
"-33.7,150.94",1
"41.88,12.46",1
"54.27,25.22",1
"54.67,25.29",1
"54.68,25.25",1
"48.41,-123.32",1
"45.03,-74.69",1
"43.83,-80.84",1
"41.85,-87.64",1
"41.9,-87.67",1
"41.91,-87.64",1
"41.92,-87.69",1
"32.06,34.77",1
"-43.59,172.38",1
"-43.54,172.52",1
"-43.53,172.53",1
"46.37,-72.53",1
"50,-110.67",1
"51.45,-0.04",1
"35.87,-84.54",1
"33.9,-118.36",1
"38.24,-122.02",1
"41.24,-81.43",1
"51.2,3.48",1
"53.17,6.6",1
"44.97,-93.27",1
"45.01,-93.24",1
"53.25,-113.58",1
"-41.27,173.27",1
"-32.94,151.71",1
"-32.92,151.71",1
"-32.91,151.67",1
"5.25,52.29",1
"-32.89,151.67",1
"16.33,56.66",1
"152.92,-27.54",1
"153.01,-27.46",1
"153.05,-27.46",1
"52.46,-1.99",1
"52.46,-2",1
"-27.42,153.08",1
"45.72,-76.84",1
"50.95,-114.1",1
"45.49,-73.81",1
"-38.17,144.3",1
"-37.05,142.76",1
"-30.34,149.76",1
"-1.32,53.69",1
"-30.3,149.81",1
"52.18,0.18",1
"35.05,-85.31",1
"-27.52,151.55",1
"25.78,-80.13",1
"51.92,-0.42",1
"44.24,-72.59",1
"50.04,-110.66",1
"42.85,-80.48",1
"43.18,-79.85",1
"42.28,-71.66",1
"41.62,-70.99",1
"-17.52,146.02",1
"-19.22,146.64",1
"-19.31,146.72",1
"-20.07,146.26",1
"-33.85,151.09",1
"37.61,-122.39",1
"-6.38,58.21",1
"52.6,-1.96",1
"52.59,-1.97",1
"43.11,-88.06",1
"43.05,-87.91",1
"55.69,12.58",1
"-28.11,153.31",1
"-28,153.33",1
"-27.35,153.03",1
"55.53,12.2",1
"43.18,-79.26",1
"34.6,50.85",1
"1.31,103.88",1
"-27.53,153.08",1
"41.88,-87.66",1
"42.4,-71.16",1
"47.99,11.45",1
"45.09,10.69",1
"40.6,-79.6",1
"51.12,-113.93",1
"43.55,-80.26",1
"46.84,-71.32",1
"12.9,50.84",1
"58.25,-116.13",1
"40.81,-74.25",1
"44.24,-79.48",1
"37.59,-122.01",1
"46.85,-71.4",1
"43.61,-79.64",1
"51.08,-113.96",1
"37.54,-122.06",1
"45.33,-75.8",1
"45.5,9.23",1
"45.77,-73.42",1
"-38.51,143.71",1
"-38.36,143.58",1
"59.41,13.58",1
"-38.15,144.35",1
"-38.02,144.4",1
"53.28,-110",1
"58.65,11.24",1
"-31.94,115.87",1
"58.64,11.25",1
"43.76,-79.41",1
"57.7,11.96",1
"55.93,-3.21",1
"47.41,9.72",1
"43.4,-79.71",1
"52.45,-1.95",1
"38.64,-121.1",1
"53.07,-2.34",1
"43.91,-78.92",1
"50.92,-114.1",1
"-27.99,153.31",1
"51.89,-0.16",1
"37.18,-93.27",1
"46.8,-92.08",1
"46.8,-92.17",1
"46.79,-92.09",1
"53.86,-1.9",1
"42.87,-82.44",1
"42.89,-82.44",1
"-38.4,144.84",1
"53.83,-1.94",1
"53.79,-1.53",1
"39.78,-86.16",1
"-37.7,145.12",1
"-34.83,-54.65",1
"153.06,-27.53",1
"34.67,135.53",1
"-21.26,149.07",1
"144.97,-37.81",1
"-21.15,149.19",1
"144.96,-37.81",1
"144.86,-37.68",1
"55.46,-4.3",1
"-27.77,153.27",1
"-27.42,152.96",1
"-27.42,152.97",1
"53.42,-113.49",1
"53.52,-113.3",1
"55.44,-4.25",1
"42.32,-82.91",1
"51.49,11.93",1
"-41.47,147.12",1
"52.47,-113.72",1
"-112.04,43.5",1
"51.37,7.21",1
"-27.53,153.07",1
"40.74,14.63",1
"39.41,-77.41",1
"36.7,52.65",1
"-37.74,144.95",1
"37.76,-122.39",1
"40.31,-75.13",1
"45.78,16",1
"40.31,-75.14",1
"-7.95,112.62",1
"37.33,-121.88",1
"38.9,-77.04",1
"37.33,-121.89",1
"-27.57,153.04",1
"49.39,-105.62",1
"43.57,-79.61",1
"42.04,-82.72",1
"-27.57,153.06",1
"-27.53,152.96",1
"45.52,-73.8",1
"51.46,5.49",1
"-33.92,151.16",1
"41.03,-74.11",1
"43.49,-80.49",1
"45.01,7.8",1
"-30.63,151.49",1
"151.12,-33.77",1
"-30.56,151.48",1
"-30.52,151.67",1
"47.52,21.61",1
"51.39,35.75",1
"-28.11,153.44",1
"43.29,-79.87",1
"-28.15,153.5",1
"-28.15,153.49",1
"-27.65,153.07",1
"-28.16,153.54",1
"-27.62,153.12",1
"51.69,5.29",1
"48.78,-87.1",1
"35.74,51.45",1
"42.36,-71.11",1
"40.63,22.94",1
"-36.75,144.25",1
"-33.81,151.14",1
"-27.26,152.98",1
"52.1,-122.14",1
"-27.3,152.98",1
"46.43,-80.92",1
"46.45,-80.92",1
"-27.5,152.93",1
"47.48,-122.2",1
"47.55,-122.69",1
"-27.5,152.92",1
"47.62,-122.51",1
"47.63,-122.18",1
"47.64,-122.25",1
"47.64,-122.12",1
"47.64,-122.13",1
"153.02,-27.44",1
"47.74,-122.63",1
"39.92,-83.08",1
"39.94,-83.76",1
"151.22,-33.86",1
"-37.84,144.66",1
"-37.78,144.77",1
"-26.35,152.97",1
"43.51,-80.18",1
"149.18,-35.3",1
"44.04,-79.44",1
"145.1,-38.02",1
"44.62,-75.94",1
"44.35,-78.3",1
"-37.65,145.03",1
"50.03,-113.58",1
"52.08,-106.61",1
"-27.44,153.15",1
"54.24,-111.14",1
"69.63,18.71",1
"44.11,15.22",1
"44.12,15.23",1
"45.65,-73.84",1
"45.65,-73.83",1
"153.02,-27.23",1
"151.94,-27.58",1
"47.61,-117.36",1
"47.61,-117.37",1
"47.64,-117.41",1
"47.65,-117.42",1
"151.93,-28.66",1
"45.3,-73.29",1
"151.92,-27.55",1
"4.27,50.76",1
"49,-122.74",1
"50.7,-113.96",1
"-33.91,151.15",1
"-8.76,115.17",1
"-8.68,115.15",1
"-6.12,106.73",1
"41.12,16.84",1
"-33.77,151.05",1
"53.62,-113.55",1
"45.39,-65.99",1
"52.38,-114.92",1
"43.07,-79.08",1
"50.91,-113.92",1
"-33.85,150.89",1
"48.64,1.83",1
"48.63,1.83",1
"-31.89,116.04",1
"43.7,13.23",1
"51.85,5.85",1
"-19.31,146.81",1
"51.59,4.79",1
"43.01,-79.27",1
"44.16,-77.36",1
"-23.85,151.25",1
"43.71,-79.43",1
"49.02,-58.14",1
"49.01,-58.13",1
"49.1,-121.98",1
"-27.64,152.77",1
"53.6,-113.49",1
"53.9,-1.35",1
"43.72,-79.82",1
"-37.9,145",1
"53.48,-113.65",1
"46.18,-60.93",1
"48.42,-89.22",1
"45.5,-73.62",1
"51.01,-114.2",1
"51.02,-114.2",1
"-27.62,152.78",1
"34.11,-118.32",1
"-27.63,152.87",1
"53.44,-2.15",1
"-27.59,151.95",1
"-33.94,18.85",1
"-27.58,151.97",1
"36.32,59.51",1
"-27.57,151.96",1
"45.66,12.05",1
"145.04,-37.84",1
"43.16,-79.21",1
"51.19,0.27",1
"43.88,-78.88",1
"46.44,-80.99",1
"-37.83,144.87",1
"-27.62,152.97",1
"45.41,-73.95",1
"-37.84,144.88",1
"-33.79,151.2",1
"43.72,-79.57",1
"53.46,-113.37",1
"-37.84,144.85",1
"46.85,-71.38",1
"53.56,-113.26",1
"31.11,29.78",1
"-31.94,115.97",1
"-31.93,115.94",1
"-31.87,116.21",1
"-31.78,115.81",1
"50.99,-1.31",1
"-20.7,116.76",1
"50.89,-114.09",1
"45.17,-67.29",1
"47.5,-79.67",1
"47.5,-79.68",1
"45.5,9.08",1
"45.46,9.16",1
"45.44,9.19",1
"45.21,9.1",1
"44.68,-63.47",1
"44.68,-63.49",1
"-23.44,144.26",1
"53.77,20.47",1
"-23.43,144.25",1
"-37.85,145.05",1
"-31.45,152.89",1
"-31.44,152.88",1
"53.73,20.51",1
"53.91,15.19",1
"53.43,14.54",1
"53.41,14.57",1
"44.77,-68.86",1
"43.61,-80.13",1
"45.66,-73.86",1
"45.5,-73.39",1
"43.91,-80.06",1
"53.37,14.62",1
"-27.31,153.04",1
"45.98,-60.19",1
"-32.9,151.66",1
"41.91,12.35",1
"46.12,-64.84",1
"51.66,5.03",1
"51.54,5.07",1
"51.03,-114.19",1
"51.03,-114.2",1
"45.43,10.65",1
"45.39,-63.21",1
"44.27,-78.68",1
"52.73,-113.31",1
"51.41,5.45",1
"45.44,-75.49",1
"43.26,-79.86",1
"43.27,-79.85",1
"49.82,-99.95",1
"51.27,5.73",1
"49.14,-122.28",1
"29.85,31.34",1
"51,5.77",1
"43.46,-80.59",1
"53.7,-2.68",1
"50.46,-99.81",1
"45.37,11.13",1
"45.45,-75.51",1
"49.77,-92.84",1
"-35.23,149.15",1
"43.79,11.21",1
"-35.2,149.08",1
"-37.88,145.09",1
"52.02,4.68",1
"43.6,-79.61",1
"43.62,-79.59",1
"43.61,-79.72",1
"43.62,-79.72",1
"-43.02,147.29",1
"-43.01,147.26",1
"54.7,-1.56",1
"-42.99,147.31",1
"-42.87,147.31",1
"54.66,-1.58",1
"54.06,-113.27",1
"45.29,-65.98",1
"49.95,-97.18",1
"22.21,114.21",1
"54.56,-1.37",1
"22.28,114.18",1
"22.28,113.94",1
"43.94,-78.88",1
"44.28,-78.36",1
"14.59,121.03",1
"43.12,-80.74",1
"-32.05,115.94",1
"-32.04,115.94",1
"-31.97,115.81",1
"-31.97,115.8",1
"-31.96,115.87",1
"4.84,51.88",1
"-34.73,150.68",1
"-27.39,153.06",1
"52.26,-113.74",1
"53.15,-112.12",1
"40.57,-105.08",1
"51.97,5.92",1
"-25.23,130.98",1
"-25.26,130.99",1
"-33.36,151.44",1
"-33.44,151.43",1
"-33.79,151.12",1
"-12.38,130.85",1
"49.29,-122.74",1
"45.39,-75.82",1
"-19.27,146.8",1
"50.91,7.19",1
"51.72,-3.83",1
"51.66,-3.91",1
"51.1,4.99",1
"45.47,-73.61",1
"53.49,-113.64",1
"45.47,-73.37",1
"45.53,-73.62",1
"51.56,5.04",1
"11.39,44.29",1
"33.61,-111.89",1
"48.27,-101.49",1
"51.59,0.02",1
"40.85,-73.13",1
"45.36,-75.71",1
"-37.99,145.06",1
"45.48,9.32",1
"43.67,-79.43",1
"41.62,-71",1
"45.98,12.7",1
"40.7,-73.93",1
"40.73,-73.83",1
"40.98,29.05",1
"43.68,-79.32",1
"51.04,-113.38",1
"-27.45,153.12",1
"-27.58,152.95",1
"-27.39,153.02",1
"52.12,-106.64",1
"45.5,-73.61",1
"42.98,-81.3",1
"50.16,-122.92",1
"43.2,-79.95",1
"37.53,13.06",1
"40.71,-73.61",1
"39.93,-76.7",1
"39.01,-94.43",1
"44.33,11.4",1
"-41.89,145.34",1
"-33.8,150.98",1
"50.95,-114.13",1
"42.82,-81.26",1
"54.69,25.27",1
"54.76,25.37",1
"45.66,-73.76",1
"45.46,9.23",1
"53.47,-113.41",1
"-28.63,153.54",1
"43.87,-79.45",1
"43.93,-79.44",1
"36.29,-90.86",1
"1.29,103.87",1
"3.04,101.63",1
"3.06,101.65",1
"144.97,-37.84",1
"43.88,-79.05",1
"34.08,-117.93",1
"53.65,-113.62",1
"34,-117.72",1
"31.51,-110.26",1
"64.89,-147.72",1
"33.95,-117.3",1
"33.94,-117.31",1
"-28.07,153.38",1
"-28.06,153.36",1
"33.94,-117.22",1
"33.91,-117.26",1
"-27.25,152.92",1
"43.5,-79.64",1
"31.23,121.4",1
"40.84,-73.1",1
"45.77,-73.46",1
"22.97,76.06",1
"53.6,-113.51",1
"48.11,11.59",1
"-32,115.89",1
"-31.87,116.01",1
"-31.74,115.77",1
"44.44,7.53",1
"36.12,-115.14",1
"36.13,-115.19",1
"51.09,-114.09",1
"49.32,-123.13",1
"44.38,7.53",1
"-27.29,153.06",1
"43,-81.15",1
"1.29,103.82",1
"1.31,103.84",1
"45.43,11.9",1
"153.04,-27.47",1
"18.11,59.34",1
"49.21,-122.78",1
"43.24,-79.79",1
"-37.85,141.79",1
"49.31,-122.96",1
"-35.23,149.12",1
"43.81,-79.22",1
"49.88,-119.47",1
"19.26,-99.1",1
"19.55,-99.2",1
"49.77,-119.73",1
"43.84,-79.56",1
"49.49,-119.53",1
"35.76,-78.78",1
"37.45,-122.17",1
"52.12,-106.67",1
"49.03,-122.33",1
"37.39,-122.1",1
"49.11,-122.86",1
"36.18,-80.27",1
"45.49,-73.82",1
"36.06,-79.6",1
"39.59,-104.92",1
"48.55,-58.59",1
"22.96,76.05",1
"49.22,-124.04",1
"49.28,-122.79",1
"-35.31,149.12",1
"51.75,0.44",1
"-123.25,49.25",1
"50.88,-113.96",1
"43.49,-80.51",1
"-123.25,49.26",1
"-123.31,49.38",1
"49.18,-122.83",1
"-123.95,49.19",1
"43.54,-79.66",1
"45.89,-72.82",1
"153.03,-27.47",1
"45.68,-73.41",1
"23.59,72.97",1
"56.75,-111.46",1
"-31.89,116.03",1
"-31.63,117.72",1
"-31.63,117.75",1
"30.16,-85.68",1
"-32.96,121.47",1
"21.15,72.8",1
"40.68,-73.9",1
"-30.73,116.25",1
"33.37,-84.56",1
"42.89,-106.49",1
"42.86,-106.41",1
"-30.68,116.22",1
"-30.59,116.18",1
"-30.59,116.2",1
"45.39,-72.75",1
"-38.38,142.47",1
"-38.36,142.48",1
"45.47,-75.45",1
"22.82,75.84",1
"9.47,100.05",1
"22.96,76.04",1
"40.6,-74.92",1
"40.59,-74.93",1
"45.54,9.23",1
"45.6,9.22",1
"45.63,9.22",1
"45.64,9.22",1
"45.65,9.22",1
"45.66,9.22",1
"45.69,9.21",1
"54.71,25.34",1
"49.27,-123.07",1
"-27.64,153.14",1
"-33.92,151.08",1
"-34.91,138.58",1
"49.94,-97.15",1
"-26.69,153",1
"-26.62,152.98",1
"-26.16,151.76",1
"37.74,-122.41",1
"37.79,-122.45",1
"37.94,-122.5",1
"56.75,-111.43",1
"-31.82,149.71",1
"-37.92,144.99",1
"-37.88,145.03",1
"-33.73,151.22",1
"-33.75,150.68",1
"32.79,-96.81",1
"32.32,-96.71",1
"28.11,-82.5",1
"37.97,-91.71",1
"35.75,139.8",1
"45.53,-73.61",1
"-37.84,144.94",1
"49.79,-97.14",1
"-33.34,151.43",1
"-33.3,151.41",1
"-33.87,151.27",1
"40.35,-94.87",1
"-16.72,128.4",1
"-118.3,46.06",1
"-35.41,149.07",1
"41.06,-74.13",1
"-37.82,145",1
"-37.87,145.25",1
"-37.91,145.29",1
"-77.54,43.22",1
"127.04,37.51",1
"127.03,37.55",1
"39.8,-88.94",1
"-33.33,115.64",1
"50.68,-3.47",1
"-33.71,151.11",1
"-33.53,151.19",1
"-32.93,151.77",1
"-32.65,152.15",1
"-32.51,152.18",1
"-27.41,153.08",1
"-33.91,151.14",1
"43.34,-79.78",1
"-36.05,146.95",1
"-37.84,145.25",1
"-23.39,150.5",1
"50.68,-3.46",1
"-23.35,150.52",1
"-23.34,150.52",1
"50.67,-3.44",1
"-33.04,115.82",1
"-38.34,144.95",1
"49.88,-119.53",1
"43.67,-70.28",1
"-31.93,115.82",1
"40.45,-89",1
"-29.02,167.96",1
"-32.1,115.78",1
"151.07,-34.03",1
"151.05,-34.03",1
"-37.84,145.06",1
"-24.94,152.26",1
"-38.26,142.24",1
"-6.24,106.86",1
"44.38,-79.71",1
"53.62,-113.54",1
"52.48,13.45",1
"59.62,16.57",1
"46.7,-80.92",1
"-38.38,142.61",1
"49.2,-122.76",1
"22.21,75.47",1
"-35,117.85",1
"-36.38,145.39",1
"-36.68,145.66",1
"53.52,-113.57",1
"40.36,-74.46",1
"43.48,-79.73",1
"61.68,27.26",1
"-33.38,-70.73",1
"38.08,13.3",1
"49.81,-119.49",1
"-32.99,117.01",1
"-32.67,118.15",1
"-32.64,117.09",1
"-32.62,117.08",1
"145.26,-37.78",1
"-32.14,116.14",1
"-32.12,116.93",1
"-31.85,116.81",1
"-31.84,116",1
"153.1,-27.55",1
"-39.5,176.89",1
"-23.33,150.53",1
"-26.73,153.04",1
"30.43,-97.74",1
"58.37,26.71",1
"52.07,4.31",1
"30.4,-97.72",1
"29.7,-98.09",1
"53.54,-113.49",1
"-31.89,115.89",1
"144.96,-37.74",1
"33.87,-118.35",1
"144.95,-37.79",1
"40.47,-3.68",1
"33.91,-118.37",1
"33.91,-118.35",1
"49.27,-123.04",1
"53.41,-113.47",1
"43.89,11.08",1
"37.57,-122.34",1
"43.84,-79.39",1
"-28,152.68",1
"22.41,114.21",1
"34.09,-118.38",1
"52.25,-113.77",1
"-37.84,144.95",1
"-41.31,174.82",1
"-27.53,151.91",1
"32.77,-115.67",1
"32.77,-115.68",1
"-15.8,-47.91",1
"56.03,-3.39",1
"56.45,-2.98",1
"48.79,-123.72",1
"-34.14,18.87",1
"-15.82,-47.91",1
"-37.74,142.01",1
"45.41,-75.7",1
"42.15,-83.73",1
"-33.72,150.97",1
"35.54,129.25",1
"55.89,21.19",1
"40.72,14.69",1
"-27.49,152.94",1
"43.84,-78.98",1
"40.61,-74.03",1
"-33.77,151.12",1
"-37.79,144.91",1
"45.37,-73.94",1
"153.04,-27.45",1
"22.97,72.6",1
"53.58,-113.43",1
"-37.91,145.02",1
"40.73,-74.38",1
"43.65,-79.46",1
"-33.94,151.25",1
"47.41,-122.21",1
"39.28,-76.61",1
"-16.83,145.69",1
"-35.17,138.98",1
"145.35,-38.05",1
"-34.94,138.62",1
"-33.76,151.21",1
"50.98,5.86",1
"41.58,12.66",1
"-35.19,149.03",1
"-33.78,151.22",1
"30.45,-97.75",1
"-27.58,152.81",1
"-26.65,153.1",1
"-38.55,145.69",1
"-38.41,145.69",1
"-38.4,145.69",1
"51.58,5",1
"51.57,4.97",1
"51.57,4.99",1
"34.99,135.77",1
"4.98,51.57",1
"-32.92,151.61",1
"50.25,8.64",1
"51.45,-2.59",1
"32.82,35.19",1
"51.55,-0.09",1
"-26.12,28.17",1
"51.41,-0.19",1
"-27.42,153.06",1
"29.53,-98.4",1
"29.52,-98.4",1
"31.65,-94.61",1
"-16.93,145.74",1
"-16.93,145.75",1
"-37.84,145.14",1
"-37.84,145.13",1
"-0.28,36.06",1
"52.48,13.32",1
"-37.95,145.54",1
"-37.98,145.53",1
"-12.46,130.84",1
"-12.39,130.91",1
"-40.2,175.56",1
"-27.43,152.99",1
"44.56,10.84",1
"42.44,14.19",1
"-27.47,152.96",1
"45.58,9.7",1
"-23.03,148.35",1
"35.22,-97.48",1
"50.9,-113.92",1
"40.95,17.29",1
"-27.17,153.37",1
"-21.15,148.97",1
"-33.82,151.1",1
"44.55,10.78",1
"44.3,10.56",1
"59.41,24.7",1
"45.61,13.81",1
"56.05,24.4",1
"44.72,10.3",1
"-46.18,168.68",1
"-45.88,170.49",1
"53.15,23.14",1
"53.13,23.15",1
"-36.37,144.68",1
"-38.04,145.34",1
"-33.94,151.07",1
"-33.92,151.05",1
"-36.13,146.87",1
"53.55,-2.51",1
"-35.31,149.18",1
"-35.37,144.76",1
"-35.36,145.32",1
"-35.34,145.53",1
"-35.33,145.66",1
"-35.05,143",1
"-33.82,151.23",1
"-33.81,151.23",1
"-33.92,151.15",1
"-33.84,151.27",1
"-27.37,153.12",1
"45.55,10.07",1
"51.54,0",1
"40.73,-73.98",1
"45.83,12.84",1
"60.17,24.94",1
"60.23,24.98",1
"45.83,12.86",1
"60.31,24.96",1
"48.82,2.35",1
"-33.79,150.87",1
"45.67,9.13",1
"39.89,19.8",1
"11.18,-60.74",1
"-34.78,149.11",1
"-34.78,149.12",1
"44.41,8.87",1
"50.84,-1.01",1
"-33.95,151.13",1
"45.19,8.48",1
"-33.74,150.6",1
"-33.62,150.94",1
"-33.62,150.95",1
"-28.78,114.61",1
"50.79,-1.14",1
"35.8,-78.78",1
"44.19,8.26",1
"-35.34,149.05",1
"-35.23,149.07",1
"45.07,7.67",1
"45.06,7.58",1
"-42.77,147.24",1
"-27.18,153.37",1
"-27.18,153.36",1
"44.9,8.6",1
"50.84,5.72",1
"-32.05,115.83",1
"45.49,12.14",1
"-29.32,115.44",1
"43.47,11.14",1
"-29.18,115.45",1
"-29.18,115.44",1
"-27.1,152.95",1
"-27.08,152.95",1
"52.7,6.23",1
"52.69,6.23",1
"51.1,16.94",1
"50.72,-1.87",1
"35.77,-78.64",1
"49.97,18.94",1
"40.43,-3.64",1
"37.48,-122.26",1
"51.16,0.37",1
"-37.83,144.98",1
"-27.18,152.96",1
"-34.98,138.51",1
"-34.96,138.55",1
"51.96,5.67",1
"-33.72,151.07",1
"51.96,5.66",1
"-37.79,144.92",1
"51.84,5.79",1
"-27.71,153.2",1
"-27.71,153.19",1
"25.06,55.14",1
"-36.14,146.94",1
"-27.47,152.9",1
"48.47,-81.32",1
"-25.99,28.07",1
"45.67,12.25",1
"-27.28,150.45",1
"-27.27,150.46",1
"-34.06,18.89",1
"54.72,25.36",1
"-34.4,150.89",1
"-34.04,151.05",1
"-34.14,18.86",1
"-27.36,153.02",1
"52.26,20.96",1
"60.17,24.78",1
"60.19,24.94",1
"60.76,-135.13",1
"-35.17,138.48",1
"52.98,-0.44",1
"-33.97,151.08",1
"38.41,-78.62",1
"-33.96,151.09",1
"38.41,-78.68",1
"38.4,-78.72",1
"-33.38,151.45",1
"38.39,-78.69",1
"40.74,-73.94",1
"40.73,-73.87",1
"-33.85,151.16",1
"50.81,5.46",1
"50.77,5.44",1
"50.77,5.45",1
"40.31,-111.72",1
"40.25,-111.67",1
"-33.86,151.06",1
"34.13,-84.58",1
"54.96,23.92",1
"54.96,23.9",1
"39.84,-74.92",1
"51.45,6.04",1
"51.38,-0.08",1
"51.47,-0.16",1
"-37.93,144.99",1
"55.68,12.54",1
"55.67,12.38",1
"55.61,12.71",1
"55.59,12.99",1
"45.46,-75.48",1
"-81.93,40.81",1
"44.09,-79.43",1
"54.72,25.27",1
"46.93,-122.91",1
"46.93,-122.89",1
"46.96,-122.84",1
"-83.6,42.18",1
"47.15,-122.03",1
"25.19,55.39",1
"-33.85,121.87",1
"-33.82,121.84",1
"-33.75,121.75",1
"52.28,-1.54",1
"-33.67,120.78",1
"49.33,-123.08",1
"49.23,-123.19",1
"25.22,55.35",1
"61.36,23.8",1
"61.48,23.77",1
"-37.7,176",1
"54.68,25.26",1
"-43.51,172.62",1
"55.72,21.12",1
"47.95,16.82",1
"54.71,25.29",1
"33.87,-117.94",1
"43.71,-79.39",1
"-32.03,115.98",1
"51.5,-0.27",1
"51.49,-0.19",1
"44.3,-78.31",1
"49.47,1.08",1
"23.62,58.51",1
"53.28,-6.32",1
"52.07,4.86",1
"49.13,-122.87",1
"52,4.56",1
"49.26,-122.75",1
"49.26,-122.98",1
"44.65,-63.61",1
"-36.89,174.81",1
"-36.98,174.87",1
"-36.98,174.85",1
"37.6,-122.38",1
"49.9,-96.71",1
"-36.99,174.88",1
"-36.99,174.86",1
"-37.87,145.13",1
"-37.8,145.11",1
"-37.77,145.09",1
"-37.04,174.93",1
"29.75,-95.36",1
"29.72,-95.56",1
"43.2,-79.76",1
"29.71,-95.56",1
"28.42,77.07",1
"37.76,-122.46",1
"37.78,-122.38",1
"37.79,-122.41",1
"37.8,-122.41",1
"37.81,-122.42",1
"53.39,-2.93",1
"50.84,4.26",1
"53.98,-0.96",1
"53.98,-1.04",1
"53.98,-0.98",1
"53.99,-0.96",1
"52.5,4.66",1
"42.34,-76.46",1
"47.45,8.56",1
"29.58,-98.62",1
"35.56,-82.53",1
"49.33,-123.18",1
"43.81,-79.29",1
"45.32,-65.82",1
"49.31,-123.09",1
"42.28,-71.35",1
"51.91,4.33",1
"37.4,-122.01",1
"52.79,6.09",1
"37.38,-122.22",1
"-36.08,145.44",1
"5.24,52.34",1
"39.63,-74.7",1
"53.54,-1.45",1
"59.22,18.48",1
"44.47,26.5",1
"49.32,-123.06",1
"51.81,-2.72",1
"34.18,-118.46",1
"54.67,25.22",1
"34.16,-118.38",1
"54.7,25.18",1
"37.76,-122.41",1
"37.65,-121.9",1
"6.06,52.46",1
"37.95,-121.74",1
"51.5,-0.21",1
"40.34,-1.1",1
"36.21,44.02",1
"6.05,52.47",1
"32.95,-117.03",1
"5.94,52.96",1
"43.63,-79.41",1
"49.15,-122.32",1
"5.93,52.96",1
"33.75,-84.41",1
"45.77,4.85",1
"48.35,-123.61",1
"43.69,-80.36",1
"34.09,-118.34",1
"20.98,-156.67",1
"49.08,-122.66",1
"53.48,-113.68",1
"52.02,8.48",1
"25.05,55.24",1
"25.03,55.2",1
"-35.83,144.15",1
"-35.81,144.12",1
"-35.73,144.15",1
"46.29,-119.41",1
"46.31,-119.28",1
"46.31,-119.26",1
"46.58,-120.56",1
"48.86,2.36",1
"51.54,-0.13",1
"43.89,-79.43",1
"42.3,-82.96",1
"42.3,-82.97",1
"51.56,-0.34",1
"51.58,-0.34",1
"51.59,-0.36",1
"51.53,-0.02",1
"38.9,-77.05",1
